,Option_type,Ask,Bid,Option_price,Stock_price,Strike_price,Volatility,Volume,Time_to_maturity,Implied_volatility
6561,0,2.1,1.65,1.8,71.47,75.0,0.136065579,10,0.495890411,0.17517914699999998
6562,0,1.35,0.9,1.1,73.04,80.0,0.130217526,5,0.531506849,0.205208143
6563,0,0.4,0.1,0.33,70.73,85.0,0.13420137699999998,1,0.501369863,0.181892947
6564,0,0.15,0.0,0.15,70.02,90.0,0.134888966,1,0.506849315,0.183113638
6565,0,0.15,0.0,0.1,70.02,95.0,0.134888966,2,0.506849315,0.216804707
6566,0,0.2,0.0,0.1,70.12,100.0,0.135099256,1,0.5123287670000001,0.260261304
6570,0,1.7,1.45,1.65,97.1,100.0,0.257068357,152,0.08493150699999999,0.251228191
6571,0,0.55,0.35,0.49,97.1,105.0,0.257068357,118,0.08493150699999999,0.248786809
6572,0,0.15,0.05,0.16,97.1,110.0,0.257068357,5,0.08493150699999999,0.251960605
6573,0,0.2,0.1,0.2,100.21,115.0,0.27886132,2,0.117808219,0.338873799
6580,0,4.4,4.2,4.0,97.1,100.0,0.251557046,4,0.238356164,0.297248239
6581,0,2.75,2.45,2.6,97.1,105.0,0.251557046,2,0.238356164,0.297126169
6582,0,1.6,1.35,1.45,97.1,110.0,0.251557046,10,0.238356164,0.294196511
6583,0,0.9,0.7,0.8,97.1,115.0,0.251557046,2,0.238356164,0.293464097
6584,0,0.55,0.35,0.45,97.1,120.0,0.251557046,2,0.238356164,0.301764795
6585,0,0.25,0.15,0.2,97.1,125.0,0.251557046,1,0.238356164,0.292487544
6590,0,7.0,6.4,6.94,97.39,100.0,0.243094569,8,0.498630137,0.304572384
6591,0,5.0,4.7,4.6,96.24,105.0,0.24433733,17,0.495890411,0.296882031
6592,0,3.5,3.2,4.48,99.24,110.0,0.241017271,4,0.504109589,0.292060302
6593,0,2.45,2.15,2.7,97.39,115.0,0.243094569,4,0.498630137,0.291144784
6594,0,1.8,1.55,1.5,97.1,120.0,0.244524572,3,0.487671233,0.296882031
6595,0,1.35,1.1,0.71,100.13,130.0,0.317444948,5,0.531506849,0.335333795
6599,0,7.5,7.1,7.5,97.39,100.0,0.315428957,1,0.594520548,0.29535616800000003
6600,0,5.6,5.1,5.86,97.56,105.0,0.314592818,1,0.597260274,0.292365475
6601,0,4.0,3.7,4.21,99.57,115.0,0.321491455,4,0.6082191779999999,0.33002379
6602,0,1.0,0.75,1.0,97.56,130.0,0.314592818,15,0.597260274,0.282966155
6604,0,14.8,13.3,12.38,100.13,105.0,0.344027873,5,1.624657534,0.3676515870000001
6605,0,12.6,11.5,11.8,99.57,110.0,0.33974255299999995,3,1.608219178,0.355963472
6610,0,5.4,2.6,4.66,240.44,250.0,0.216924045,1,0.08219178099999999,0.330451031
6611,0,1.95,0.8,2.18,240.44,260.0,0.216924045,1,0.08219178099999999,0.286017882
6612,0,2.05,0.15,1.77,239.05,270.0,0.24030983600000005,2,0.090410959,0.374395905
6613,0,3.4,0.0,0.5,239.05,280.0,0.24030983600000005,1,0.093150685,0.528813306
6620,0,14.7,10.6,11.57,240.44,250.0,0.270714747,1,0.331506849,0.33823293600000004
6621,0,10.0,6.6,8.82,240.44,260.0,0.270714747,2,0.331506849,0.314612567
6622,0,6.0,2.6,3.0,231.3,270.0,0.292299381,5,0.35890411,0.286078917
6623,0,5.3,2.5,3.53,240.44,280.0,0.270714747,2,0.331506849,0.314704119
6627,0,20.5,16.5,17.78,240.44,250.0,0.30093715,800,0.578082192,0.33527276100000003
6628,0,16.1,12.5,13.25,238.8,260.0,0.321491137,1,0.602739726,0.324256025
6637,0,0.6,0.4,0.5,101.09,105.0,0.154423397,16,0.08493150699999999,0.16162947800000002
6638,0,0.15,0.05,0.15,101.3,110.0,0.166625083,35,0.095890411,0.18409019
6640,0,1.3,1.05,1.15,101.09,105.0,0.141639987,10,0.161643836,0.170174314
6641,0,0.45,0.2,0.32,101.09,110.0,0.141639987,6,0.161643836,0.177498459
6650,0,2.25,1.95,2.0,101.09,105.0,0.12189114,23,0.334246575,0.163338445
6651,0,0.95,0.75,0.75,101.09,110.0,0.12189114,11,0.334246575,0.158943958
6652,0,0.65,0.4,0.25,104.59,115.0,0.13650479,1001,0.378082192,0.185066743
6667,0,3.4,3.0,3.42,101.09,105.0,0.14744676,2,0.583561644,0.162667065
6668,0,1.6,0.9,1.3,96.0,110.0,0.181720114,20,0.767123288,0.14881222300000002
6669,0,1.0,0.7,1.1,101.91,115.0,0.168106067,11,0.597260274,0.160286718
6670,0,0.65,0.4,0.4,104.59,120.0,0.175396965,20,0.62739726,0.171517074
6671,0,0.3,0.15,0.2,104.59,125.0,0.175396965,2,0.62739726,0.168221208
6686,0,6.8,6.2,6.4,101.3,105.0,0.174639252,7,1.5917808219999998,0.166725862
6687,0,4.8,4.1,4.1,102.21,110.0,0.174617259,9,1.6,0.16114120099999998
6688,0,3.4,2.7,2.7,101.18,115.0,0.17589005600000002,7,1.610958904,0.159493268
6689,0,2.6,2.1,2.3,102.13,120.0,0.174448876,8,1.597260274,0.164467584
6690,0,0.9,0.6,0.45,104.59,135.0,0.17822979100000005,1,1.624657534,0.164925343
6693,0,0.15,0.0,0.1,39.8,45.0,0.295591464,11,0.117808219,0.293952373
6694,0,0.15,0.0,0.33,41.1,50.0,0.288955085,1,0.128767123,0.474614629
6697,0,0.8,0.55,0.75,40.0,45.0,0.249593005,4,0.334246575,0.260505442
6698,0,0.4,0.1,1.0,41.1,50.0,0.224627834,1,0.378082192,0.306891697
6700,0,0.43,0.38,0.42,25.43,25.5,0.189610939,48,0.016438356,0.20703918
6701,0,0.05,0.02,0.04,25.43,27.0,0.189610939,400,0.016438356,0.312506875
6702,0,0.07,0.05,0.19,25.37,27.5,0.911842521,5,0.035616438,0.437505625
6703,0,0.03,0.0,0.06,25.6,28.0,0.299291286,2,0.019178082,0.429693203
6704,0,0.03,0.01,0.12,26.6,28.5,0.820099197,3,0.04109589,0.500005
6705,0,0.15,0.1,0.17,27.5,30.0,0.787209699,5,0.052054795,0.949219258
6708,0,0.63,0.57,0.56,25.43,25.5,0.220582385,49,0.035616438,0.245124736
6709,0,0.43,0.41,0.4,25.43,26.0,0.164231769,40,0.02739726,0.276374424
6710,0,0.24,0.22,0.22,25.43,26.5,0.164231769,212,0.02739726,0.270515107
6711,0,0.17,0.11,0.13,25.43,27.0,0.220582385,15,0.035616438,0.3037179
6712,0,0.08,0.06,0.06,25.43,27.5,0.164231769,2,0.02739726,0.29297582
6713,0,0.05,0.02,0.06,25.43,28.0,0.220582385,13,0.035616438,0.308600664
6714,0,0.06,0.0,0.04,25.43,28.5,0.220582385,9,0.035616438,0.37500625
6715,0,0.2,0.14,0.3,27.5,30.0,0.665326646,500,0.071232877,0.664065859
6718,0,0.57,0.52,0.51,25.43,26.0,0.23083294,4,0.046575342,0.276374424
6719,0,0.34,0.33,0.33,25.43,26.5,0.23083294,13,0.046575342,0.259773027
6720,0,0.25,0.2,0.18,25.43,27.0,0.23083294,7,0.046575342,0.283210293
6721,0,0.14,0.1,0.15,25.43,27.5,0.706264146,10,0.054794521,0.275397871
6722,0,0.1,0.05,0.12,25.75,28.0,0.686192948,4,0.063013699,0.29297582
6723,0,0.11,0.05,0.25,25.37,28.5,0.697235314,16,0.071232877,0.346686221
6724,0,0.29,0.18,0.22,27.5,30.0,0.589628335,5,0.090410959,0.578129219
6725,0,0.86,0.74,0.85,25.43,25.5,0.626585767,10,0.071232877,0.240730249
6726,0,0.68,0.62,0.59,25.43,26.0,0.6813935109999999,90,0.065753425,0.26905027800000003
6727,0,0.52,0.46,0.78,25.37,26.5,0.6170973120000001,3,0.090410959,0.285163398
6728,0,0.38,0.32,0.55,25.37,27.0,0.6170973120000001,10,0.090410959,0.29297582
6729,0,0.25,0.19,0.24,25.39,27.5,0.6620284670000001,6,0.08493150699999999,0.289069609
6730,0,0.17,0.09,0.21,25.75,28.0,0.660781463,3,0.08219178099999999,0.29199926800000003
6731,0,0.05,0.02,0.04,25.39,30.0,0.6620284670000001,6,0.08493150699999999,0.333991035
6736,0,0.75,0.71,0.72,25.43,26.0,0.646745745,1509,0.08493150699999999,0.26465579100000003
6737,0,0.55,0.5,0.49,25.43,26.5,0.646745745,23,0.08493150699999999,0.26612062
6738,0,0.4,0.35,0.37,25.43,27.0,0.646745745,61,0.08493150699999999,0.269538555
6739,0,0.2,0.15,0.17,25.43,28.0,0.646745745,4,0.08493150699999999,0.276374424
6740,0,0.06,0.03,0.04,25.43,30.0,0.646745745,7,0.08493150699999999,0.308600664
6741,0,0.04,0.0,0.02,25.6,31.0,0.6050178589999999,20,0.095890411,0.33594414100000003
6742,0,0.04,0.01,0.05,26.6,32.0,0.527266554,4,0.117808219,0.380865566
6743,0,0.07,0.0,0.04,26.56,33.0,0.531315128,3,0.120547945,0.468755313
6744,0,0.06,0.0,0.03,26.56,34.0,0.531315128,1,0.120547945,0.500005
6745,0,0.05,0.02,0.03,27.5,35.0,0.508002603,6,0.128767123,0.525395371
6746,0,0.18,0.0,0.07,27.5,36.0,0.508002603,6,0.128767123,0.62500375
6747,0,0.05,0.0,0.06,27.5,37.0,0.508002603,8,0.128767123,0.54297332
6748,0,0.11,0.0,0.05,27.5,38.0,0.508002603,2,0.128767123,0.648441016
6754,0,0.62,0.52,0.56,25.6,26.5,0.55059912,3,0.115068493,0.257331646
6755,0,0.48,0.41,0.43,25.43,27.0,0.6059017210000001,12,0.104109589,0.26660889600000004
6756,0,0.35,0.29,0.32,25.43,27.5,0.6059017210000001,201,0.104109589,0.267585449
6757,0,0.24,0.19,0.29,25.43,28.0,0.561045486,1,0.109589041,0.26465579100000003
6758,0,0.41,0.38,0.35,25.43,28.0,0.485373093,5,0.161643836,0.26660889600000004
6765,0,1.94,1.9,1.89,25.43,26.0,0.397388199,5,0.334246575,0.329596548
6766,0,1.49,1.45,1.45,25.43,27.0,0.397388199,1076,0.334246575,0.32398137
6767,0,1.12,1.09,1.09,25.43,28.0,0.397388199,9,0.334246575,0.318854468
6768,0,0.83,0.8,0.82,25.43,29.0,0.397388199,14,0.334246575,0.315436533
6769,0,0.62,0.59,0.59,25.43,30.0,0.397388199,8,0.334246575,0.316168948
6770,0,0.44,0.42,0.43,25.43,31.0,0.397388199,7,0.334246575,0.312506875
6771,0,0.32,0.3,0.32,25.43,32.0,0.397388199,7,0.334246575,0.312995151
6772,0,0.23,0.21,0.24,25.43,33.0,0.397388199,3,0.334246575,0.313483428
6773,0,0.19,0.14,0.16,25.6,34.0,0.390090741,1,0.345205479,0.32520206100000004
6774,0,0.13,0.11,0.13,25.39,35.0,0.388089129,7,0.35342465799999995,0.322272402
6775,0,0.25,0.2,0.16,27.5,36.0,0.373029849,18,0.378082192,0.398443516
6776,0,0.08,0.05,0.13,26.56,37.0,0.379696795,3,0.369863014,0.333991035
6777,0,0.09,0.03,0.1,26.56,38.0,0.379696795,4,0.369863014,0.3613345120000001
6785,0,2.73,2.64,2.57,25.43,26.0,0.393465052,30,0.583561644,0.349371741
6786,0,2.16,2.08,2.3,25.75,27.0,0.391398039,3,0.6,0.329840686
6787,0,1.77,1.7,1.88,25.44,28.0,0.391700946,3,0.597260274,0.325934475
6788,0,1.54,1.41,1.79,25.37,29.0,0.393618541,1,0.610958904,0.336188279
6789,0,1.19,1.12,1.17,25.39,30.0,0.397215382,1,0.602739726,0.324225508
6790,0,1.75,1.55,0.6,27.5,31.0,0.39008149,20,0.62739726,0.43408769
6791,0,0.79,0.72,0.74,25.37,32.0,0.393618541,94,0.610958904,0.324225508
6792,0,1.18,1.05,1.08,27.5,33.0,0.39008149,1,0.62739726,0.41260353
6793,0,0.93,0.84,0.92,27.5,34.0,0.39008149,15,0.62739726,0.398931792
6794,0,0.4,0.34,0.38,25.37,35.0,0.393618541,203,0.610958904,0.32129585
6802,0,4.5,3.75,4.1,25.75,27.0,0.429436718,1,1.597260274,0.381231774
6803,0,2.95,2.65,3.05,25.75,30.0,0.429436718,1,1.597260274,0.33838552200000005
6804,0,2.41,2.08,2.15,25.39,32.0,0.429562355,32,1.6,0.33740897
6805,0,2.3,1.42,0.54,27.5,35.0,0.430674954,4,1.624657534,0.380865566
6811,0,0.97,0.84,0.87,48.49,49.0,0.203044748,5,0.08219178099999999,0.213142634
6812,0,0.61,0.49,0.61,48.49,50.0,0.203044748,40,0.08219178099999999,0.212898496
6813,0,0.14,0.0,0.07,48.43,55.0,0.19519906,2,0.093150685,0.29492892600000004
6814,0,0.19,0.0,0.35,44.2,60.0,0.168413653,500,0.128767123,0.469731865
6815,0,1.16,1.01,1.29,48.49,50.0,0.163513672,13,0.15616438400000002,0.229988169
6820,0,2.47,2.26,2.5,48.72,49.0,0.19973372600000006,16,0.334246575,0.24182887100000006
6821,0,2.03,1.75,1.9,48.49,50.0,0.199924239,25,0.331506849,0.239509558
6822,0,0.32,0.07,0.53,44.2,55.0,0.215707183,44,0.378082192,0.184334329
6829,0,3.45,3.15,3.3,48.72,49.0,0.210088084,4,0.583561644,0.249275085
6830,0,2.99,2.73,2.95,48.49,50.0,0.210235077,16,0.5808219179999999,0.246589565
6831,0,1.29,1.08,1.08,42.93,52.5,0.255387903,1,0.802739726,0.185921227
6832,0,0.5,0.29,0.68,44.2,55.0,0.21838333,3,0.62739726,0.160408787
6833,0,0.31,0.03,0.31,44.2,60.0,0.21838333,300,0.62739726,0.200691587
6838,0,5.35,4.05,5.18,44.2,47.0,0.30362595800000003,2,1.624657534,0.190987094
6839,0,0.0,0.0,4.1,45.02,50.0,0.301361305,2,1.731506849,0.007822421999999999
6840,0,3.9,2.55,2.95,48.43,55.0,0.281305199,2,1.58630137,0.257758887
6844,0,0.11,0.06,0.09,81.31,85.0,0.14622459,1,0.016438356,0.318366191
6845,0,0.08,0.03,0.04,81.31,85.5,0.14622459,20,0.01369863,0.324225508
6846,0,0.12,0.06,0.13,79.42,86.0,0.175285887,1,0.038356164,0.386724883
6847,0,0.1,0.04,0.4,78.04,86.5,0.205132948,5,0.052054795,0.398443516
6848,0,0.1,0.03,0.45,78.04,87.0,0.205132948,4,0.052054795,0.425786992
6849,0,0.59,0.0,0.72,78.04,87.5,0.205132948,5,0.052054795,0.593754063
6857,0,1.13,1.05,1.06,81.31,82.0,0.101255873,12,0.035616438,0.263190962
6858,0,0.92,0.85,0.79,81.73,82.5,0.114979843,10,0.02739726,0.259773027
6859,0,0.54,0.47,0.6,81.22,83.0,0.131268256,7,0.024657534,0.216316431
6860,0,0.57,0.51,0.6,81.73,83.5,0.114979843,1,0.02739726,0.250739915
6861,0,0.31,0.24,0.32,81.22,84.0,0.131268256,10,0.024657534,0.215339878
6862,0,0.34,0.28,0.28,81.73,84.5,0.114979843,3,0.02739726,0.246589565
6863,0,0.18,0.13,0.16,81.22,85.0,0.131268256,164,0.024657534,0.219734365
6864,0,0.23,0.12,0.21,78.04,85.5,0.20947149,1,0.071232877,0.256843369
6865,0,0.22,0.1,0.55,78.04,86.0,0.20947149,8,0.071232877,0.273444766
6866,0,0.12,0.08,0.1,81.73,86.5,0.114979843,5,0.02739726,0.2500075
6867,0,0.05,0.01,0.07,81.22,87.5,0.131268256,10,0.024657534,0.238288867
6868,0,0.09,0.05,0.2,80.07,88.0,0.156906935,2,0.052054795,0.283210293
6869,0,0.15,0.02,0.11,78.33,89.0,0.216250693,1,0.065753425,0.350592432
6870,0,0.32,0.0,0.31,80.07,91.0,0.156906935,1,0.052054795,0.495122236
6875,0,1.99,1.73,1.75,78.04,81.0,0.18987914,161,0.090410959,0.261237856
6876,0,1.74,1.52,1.5,81.31,81.5,0.134355046,2,0.054794521,0.260261304
6877,0,1.38,1.28,1.47,81.31,82.0,0.134355046,24,0.054794521,0.240974387
6878,0,0.93,0.82,1.03,81.22,82.5,0.103705977,20,0.043835616,0.204597798
6879,0,1.09,0.88,1.05,81.35,83.0,0.159372543,3,0.057534247,0.253669573
6880,0,0.62,0.52,0.51,81.73,84.0,0.090728795,40,0.046575342,0.225593682
6881,0,0.62,0.47,0.59,81.31,84.5,0.134355046,16,0.054794521,0.246101289
6882,0,0.39,0.3,0.34,81.73,85.0,0.090728795,10,0.046575342,0.221199194
6883,0,0.41,0.27,0.37,81.31,85.5,0.134355046,16,0.054794521,0.242927493
6884,0,0.12,0.08,0.11,81.73,87.5,0.090728795,10,0.046575342,0.222664023
6890,0,2.07,1.77,1.84,81.31,81.5,0.146933536,33,0.071232877,0.259773027
6891,0,1.48,1.25,1.55,81.22,82.0,0.130465862,2,0.063013699,0.216316431
6892,0,1.43,1.29,1.4,81.73,82.5,0.154355064,2,0.065753425,0.234626794
6893,0,1.05,0.92,0.74,80.07,83.0,0.193380662,1,0.090410959,0.210212976
6894,0,1.15,0.91,1.2,81.31,83.5,0.146933536,1,0.073972603,0.243659907
6895,0,0.74,0.61,0.69,81.73,84.5,0.154355064,20,0.065753425,0.226326096
6896,0,0.52,0.39,0.49,81.73,85.5,0.154355064,20,0.065753425,0.225105405
6897,0,0.52,0.38,0.39,81.31,86.0,0.146933536,15,0.071232877,0.240486111
6903,0,1.79,1.68,1.76,81.22,82.0,0.14230463699999998,9,0.08219178099999999,0.223884714
6904,0,1.55,1.41,1.48,81.22,82.5,0.14230463699999998,9,0.08219178099999999,0.220222642
6905,0,1.65,1.46,1.73,81.73,83.0,0.143612622,1,0.08493150699999999,0.251228191
6906,0,1.46,1.18,1.48,81.73,83.5,0.143612622,8,0.08493150699999999,0.2500075
6907,0,1.0,0.86,0.95,81.22,84.0,0.14230463699999998,203,0.08219178099999999,0.215584016
6908,0,1.09,0.91,1.17,81.73,84.5,0.143612622,10,0.08493150699999999,0.24317163100000005
6909,0,0.72,0.61,0.85,81.22,85.0,0.14230463699999998,12,0.08219178099999999,0.212654358
6910,0,0.31,0.23,0.3,81.22,87.5,0.14230463699999998,4,0.08219178099999999,0.212898496
6911,0,0.15,0.07,0.1,81.22,90.0,0.14230463699999998,200,0.08219178099999999,0.224617129
6912,0,0.5,0.0,0.11,78.04,95.0,0.224079005,3,0.128767123,0.411138701
6916,0,2.29,1.98,1.73,80.07,82.0,0.202210075,35,0.128767123,0.250129569
6917,0,1.99,1.75,1.82,80.17,82.5,0.17780490699999998,18,0.123287671,0.241706802
6918,0,1.41,1.24,0.79,81.31,84.5,0.183174587,1,0.109589041,0.25391371100000004
6919,0,1.03,0.91,1.04,81.22,85.0,0.16778421,16,0.101369863,0.228279202
6920,0,1.11,0.98,1.23,81.31,85.5,0.183174587,8,0.109589041,0.251472329
6921,0,0.98,0.83,0.95,81.31,86.0,0.183174587,34,0.109589041,0.250495776
6922,0,0.72,0.57,0.73,81.22,86.5,0.16778421,1,0.101369863,0.231452998
6923,0,0.33,0.27,0.31,81.31,90.0,0.183174587,28,0.109589041,0.246101289
6925,0,2.41,2.25,2.46,81.22,82.5,0.19048322,12,0.15890411,0.227058511
6926,0,1.44,1.27,1.55,81.22,85.0,0.19048322,11,0.15890411,0.219734365
6927,0,1.02,0.84,0.93,81.73,87.5,0.20004892,49,0.161643836,0.237312314
6932,0,3.25,3.05,3.15,81.31,82.5,0.218826733,6,0.246575342,0.24060818
6933,0,2.01,1.84,2.04,81.22,85.0,0.208098079,9,0.235616438,0.22046678
6934,0,1.28,1.15,1.25,81.22,87.5,0.208098079,30,0.235616438,0.216560569
6935,0,0.9,0.81,0.9,81.73,90.0,0.211797491,1,0.238356164,0.225105405
6936,0,0.56,0.47,0.51,81.73,92.5,0.211797491,3,0.238356164,0.224617129
6937,0,0.28,0.19,0.26,81.22,95.0,0.208098079,3,0.235616438,0.214851602
6938,0,0.2,0.11,0.22,81.73,97.5,0.211797491,2,0.238356164,0.224617129
6939,0,0.14,0.06,0.1,78.04,100.0,0.218423342,1,0.28219178100000003,0.232917827
6940,0,0.13,0.01,0.46,78.04,105.0,0.218423342,16,0.28219178100000003,0.272468213
6941,0,0.06,0.0,0.58,78.04,110.0,0.218423342,4,0.28219178100000003,0.278327529
6942,0,0.06,0.0,0.05,78.04,115.0,0.218423342,1,0.28219178100000003,0.312506875
6946,0,5.1,4.85,5.15,81.73,82.5,0.205051095,10,0.487671233,0.250251638
6947,0,3.95,3.75,4.0,81.73,85.0,0.205051095,26,0.487671233,0.24317163100000005
6948,0,3.05,2.76,3.1,81.73,87.5,0.205051095,6,0.487671233,0.239753696
6949,0,2.28,2.09,2.2,81.73,90.0,0.205051095,20,0.487671233,0.234993002
6950,0,1.61,1.44,1.43,78.9,92.5,0.208403785,30,0.520547945,0.227424718
6951,0,1.25,1.11,1.15,81.73,95.0,0.205051095,2,0.487671233,0.230720583
6952,0,0.61,0.46,0.6,81.22,100.0,0.20518994,500,0.484931507,0.224128853
6959,0,5.8,5.5,5.65,81.73,82.5,0.205049471,2,0.583561644,0.257087507
6960,0,4.4,4.1,4.3,81.22,85.0,0.204292558,150,0.5808219179999999,0.240730249
6961,0,3.5,3.15,3.4,81.22,87.5,0.204292558,51,0.5808219179999999,0.238471971
6962,0,2.69,2.41,2.66,81.22,90.0,0.204292558,101,0.5808219179999999,0.233772311
6963,0,2.25,2.03,1.78,80.09,92.5,0.225868568,30,0.597260274,0.240364042
6964,0,1.58,1.36,1.65,81.22,95.0,0.204292558,79,0.5808219179999999,0.229988169
6965,0,1.2,1.0,1.2,81.22,97.5,0.204292558,80,0.5808219179999999,0.229133685
6966,0,0.93,0.71,0.93,81.22,100.0,0.204292558,93,0.5808219179999999,0.230476445
6967,0,0.51,0.37,0.52,81.22,105.0,0.204292558,134,0.5808219179999999,0.228645409
6968,0,0.39,0.24,0.48,80.07,110.0,0.22939581,1,0.610958904,0.244392322
6969,0,0.28,0.1,0.28,78.04,115.0,0.228083947,10,0.62739726,0.254890264
6970,0,0.14,0.05,0.17,81.73,120.0,0.205049471,68,0.583561644,0.249030947
6971,0,0.2,0.0,0.26,78.04,125.0,0.228083947,10,0.62739726,0.285163398
6979,0,10.95,9.9,10.55,79.42,80.0,0.25900037800000003,2,1.610958904,0.256171989
6980,0,9.9,8.7,9.6,79.42,82.5,0.25900037800000003,4,1.610958904,0.257148542
6981,0,9.45,8.45,9.0,81.35,85.0,0.25856818600000003,9,1.5917808219999998,0.270576142
6982,0,8.55,7.9,7.98,81.73,87.5,0.258123114,1,1.580821918,0.270881315
6983,0,6.3,5.6,6.1,78.04,90.0,0.266678714,50,1.624657534,0.235664382
6984,0,5.6,4.85,6.05,78.04,92.5,0.266678714,153,1.624657534,0.236610417
6985,0,4.95,4.3,4.33,78.04,95.0,0.266678714,1,1.624657534,0.236885073
6986,0,4.4,3.8,4.3,78.04,97.5,0.266678714,38,1.624657534,0.238014212
6987,0,4.65,3.8,4.3,81.35,100.0,0.25856818600000003,40,1.5917808219999998,0.25971199300000003
6988,0,2.97,2.32,4.25,78.04,105.0,0.266678714,29,1.624657534,0.237556453
6989,0,0.0,0.0,2.5,83.06,110.0,0.270739939,2,1.728767123,0.062509375
6990,0,1.95,1.57,1.61,80.57,115.0,0.258624572,10,1.597260274,0.246162324
6991,0,1.34,0.63,3.4,78.04,120.0,0.266678714,5,1.624657534,0.238533005
6992,0,1.01,0.42,0.8,78.04,125.0,0.266678714,5,1.624657534,0.238166798
6993,0,0.78,0.23,1.8,78.04,130.0,0.266678714,5,1.624657534,0.23926542
6995,0,0.05,0.0,0.03,167.11,180.5,0.608465867,30,0.016438356,0.425786992
6996,0,0.05,0.0,0.03,167.11,183.0,0.608465867,51,0.016438356,0.480473945
6997,0,0.05,0.0,0.14,179.64,185.5,0.07954786700000001,14,0.02739726,0.531254688
6998,0,0.04,0.0,0.04,167.11,187.5,0.608465867,20,0.01369863,0.507817422
6999,0,0.04,0.02,0.03,179.64,188.0,0.07954786700000001,305,0.02739726,0.54297332
7000,0,0.04,0.0,0.09,167.11,190.0,0.608465867,2,0.016438356,0.554691953
7001,0,0.0,0.0,0.44,180.2,192.5,0.11152279,1,0.128767123,0.2500075
7002,0,0.23,0.0,0.01,181.45,195.0,0.094860444,2,0.043835616,0.8007832420000001
7009,0,2.3,2.07,2.2,164.34,165.0,0.479674419,1046,0.02739726,0.229499893
7010,0,1.25,1.14,1.22,164.34,167.5,0.479674419,924,0.02739726,0.219490227
7011,0,0.6,0.53,0.6,164.34,170.0,0.479674419,675,0.02739726,0.212654358
7012,0,0.29,0.21,0.26,164.34,172.5,0.479674419,1241,0.02739726,0.215584016
7013,0,0.13,0.09,0.11,164.34,175.0,0.479674419,368,0.02739726,0.218269536
7014,0,0.06,0.0,0.04,164.34,177.5,0.479674419,22,0.02739726,0.224617129
7015,0,0.05,0.0,0.03,164.34,180.0,0.479674419,118,0.02739726,0.250984053
7016,0,0.1,0.0,0.02,164.34,182.5,0.479674419,279,0.02739726,0.31445998
7017,0,0.04,0.0,0.09,164.34,185.0,0.479674419,27,0.02739726,0.30469445300000003
7018,0,0.04,0.0,0.01,167.11,187.5,0.396616978,10,0.035616438,0.333991035
7019,0,0.04,0.0,0.03,164.34,190.0,0.479674419,5,0.02739726,0.363287617
7020,0,0.07,0.01,0.04,180.97,195.0,0.105778107,1,0.071232877,0.449224258
7026,0,2.81,2.55,2.68,164.34,165.0,0.364897051,192,0.046575342,0.214485394
7027,0,1.77,1.56,1.56,164.34,167.5,0.364897051,35,0.046575342,0.210701252
7028,0,1.12,0.8,0.85,164.34,170.0,0.364897051,374,0.046575342,0.214851602
7029,0,0.61,0.4,0.53,164.34,172.5,0.364897051,89,0.046575342,0.210457114
7030,0,0.51,0.14,0.29,164.34,175.0,0.364897051,22,0.046575342,0.237312314
7031,0,0.15,0.03,0.15,164.34,177.5,0.364897051,11,0.046575342,0.206550903
7032,0,0.08,0.01,0.06,164.34,180.0,0.364897051,20,0.046575342,0.210945391
7033,0,0.04,0.03,0.04,164.34,182.5,0.364897051,19,0.046575342,0.214851602
7034,0,0.05,0.0,0.03,164.34,185.0,0.364897051,22,0.046575342,0.245124736
7035,0,0.04,0.0,0.01,164.34,187.5,0.364897051,4,0.046575342,0.261726133
7036,0,0.14,0.06,0.13,179.64,190.0,0.099455317,1,0.065753425,0.340338628
7037,0,0.07,0.0,0.08,180.38,195.0,0.10720476,2,0.071232877,0.351568984
7038,0,0.07,0.01,0.04,180.97,197.5,0.189368871,1,0.090410959,0.373053145
7039,0,0.05,0.0,0.07,167.11,200.0,0.341878031,13,0.052054795,0.378912461
7044,0,3.2,2.9,2.99,164.34,165.0,0.323734345,113,0.065753425,0.204719867
7045,0,2.14,1.88,2.02,164.34,167.5,0.323734345,40,0.065753425,0.201790209
7046,0,1.37,1.13,1.23,164.34,170.0,0.323734345,125,0.065753425,0.200203311
7047,0,0.88,0.7,0.8,164.34,172.5,0.323734345,103,0.065753425,0.203132969
7048,0,0.5,0.35,0.49,164.34,175.0,0.323734345,18,0.065753425,0.200203311
7049,0,0.31,0.18,0.27,164.34,177.5,0.323734345,56,0.065753425,0.205086074
7050,0,0.18,0.1,0.13,164.34,180.0,0.323734345,91,0.065753425,0.20703918
7051,0,0.1,0.01,0.07,164.34,182.5,0.323734345,6,0.065753425,0.208992285
7052,0,0.14,0.03,0.1,167.11,185.0,0.30629306300000003,15,0.073972603,0.24463646
7053,0,0.09,0.0,0.11,167.11,187.5,0.30629306300000003,1583,0.073972603,0.248054395
7054,0,0.04,0.0,0.03,164.34,190.0,0.323734345,5,0.065753425,0.240241973
7055,0,0.05,0.0,0.08,167.11,192.5,0.30629306300000003,2,0.071232877,0.26660889600000004
7056,0,0.09,0.0,0.06,180.38,197.5,0.102223566,3,0.090410959,0.328131719
7072,0,3.5,3.4,3.45,164.34,165.0,0.29558004600000004,5756,0.08493150699999999,0.196419169
7073,0,2.44,2.22,2.34,164.34,167.5,0.29558004600000004,394,0.08493150699999999,0.194588132
